Player ID,Name,Batting Type,Pitching Type,Pitching Bonus,Handedness,Primary Position
271,Aleister Xekutioner,BP,,,Left,C
273,Max Wasson,BC,,,Right,2B
274,Tsar Zaar,BC,,,Right,3B
276,Trontavious Saddlebags,BP,,,Right,3B
277,Matty Lynn,BN,,,Right,LF
278,Dominus Nominus,BN,,,Right,LF
283,Charlie Yeagar,BC,BB,B,Left,P
284,Hudson Hildebrandt,BP,BS,B,Left,P
285,Joel Embiid,BC,BF,B,Left,P
286,Oliver Yu,BN,BB,B,Right,P
287,KC Bats,BN,,,Right,C
288,Willie Dustice,BP,,,Left,C
289,Conor Sexton,BN,,,Left,1B
290,Miguel Snow,BP,,,Right,3B
292,Scottish Tweegy,BC,,,Right,1B
293,Charlie Bae Jr.,BC,,,Right,2B
294,Dwendle Van Hammersmith,BC,,,Right,SS
296,Chuck McCluster,BP,,,Right,3B
297,Autumn Halladay,BC,,,Left,SS
300,Conrad Love,BN,,,Left,CF
302,Jackson Takegi,BC,,,Right,RF
303,Jimmy Johns,BC,POS,,Left,CF
304,Basebally McBaseballface,BN,,,Right,RF
305,Dylan Green,BN,BS,B,Right,P
306,Foxx Dashington,BP,BF,B,Right,C
307,Gare Doctor,BN,,,Right,C
308,Moose McCracken,BC,,,Right,C
309,Emer Bock,BN,,,Left,1B
310,Jameson Poe,BP,BF,B,Right,P
311,Buckeye Logan II,BC,,,Right,2B
312,Splash Nelson,BC,,,Right,2B
313,Junior Biggins,BC,,,Left,3B
314,Lance Lummox,BN,,,Right,SS
316,Ashton Westenburg,BC,,,Right,CF
317,Demondre Bradford,BC,,,Right,CF
318,Joey Bagpipes,BP,,,Right,CF
322,Sylvester Cinnamon,BP,BS,B,Left,P
323,C.J. Yantzi,BC,,,Right,C
325,Caleb Athen,BN,POS,,Left,1B
328,Forehead Jones,BP,,,Left,1B
330,Donked McToad,BN,BS,B,Left,P
336,Darth Vader,BN,BS,B,Right,P
337,Andrew Peters,BC,BS,B,Left,P
338,Eric Cowan,BN,,,Right,C
340,Picov Andropov,BC,,,Right,C
341,Jonathan Park,BP,,,Right,2B
344,Mongster Mash,BN,POS,,Right,3B
345,Ty Johnson,BP,,,Right,3B
346,Hunter Tuzero,BP,,,Right,LF
347,Alexander Hamilton,BC,,,Left,CF
349,Kentho Birne,BC,POS,,Left,RF
350,Lightning Balls,BC,,,Right,RF
351,Donghuge Manchild,BP,,,Left,3B
355,Chuck Tingle,BP,,,Left,1B
357,Stan Mann,BP,,,Right,1B
359,Dark Bobman,BC,,,Right,2B
362,Connor Morgan,BN,,,Right,3B
363,Supreme Asslord,BC,,,Left,3B
364,Javier Abiscal,BC,,,Left,CF
365,Jingo Bajingo,BP,,,Right,SS
366,Marcus Hammond,BN,,,Right,SS
367,Buzz Schwinghammer,BP,,,Right,CF
369,Grimm Carp,BP,,,Right,C
370,Tre Nichols,BC,,,Left,RF
371,Robin Reynolds,BP,,,Right,3B
373,Ed Turner,BC,BF,B,Right,P
375,Tanner Hendrix,BN,BS,B,Left,P
376,Wade Wilson,BN,BF,B,Right,P
377,Isaac Saffron,BC,,,Left,C
378,Haroldo MacKenzie,BC,,,Right,C
380,Lawrence Wiseman,BP,,,Right,2B
382,Fuzzy Dunlop,BN,,,Left,3B
384,Dom Stakes,BC,,,Right,SS
385,Storm Johnson,BC,,,Right,SS
386,Babatunde Oladotun,BP,,,Right,LF
387,Anatoli Smorin,BC,,,Left,CF
389,Peter Peckershine,BC,,,Right,RF
390,Joey McCarty,BP,,,Right,1B
394,Ryan Gasting,BC,BS,B,Left,P
395,S.A.R. Dinka,BC,BF,B,Right,P
396,Mylo Grams,BC,,,Right,C
397,Quentin Adams,BP,,,Right,C
400,Graham Grams,BC,,,Left,2B
404,Ovaltine Jenkins,BC,,,Right,3B
405,Sven Jorgenson,BC,,,Right,3B
406,Catfish O'Acid,BC,,,Right,SS
407,Tom Crean,BC,,,Left,LF
410,Victor Justice,BN,,,Left,CF
411,Rabbi Chase,BP,,,Left,PH
413,Superbone Threefinger,BC,BF,B,Right,P
414,Barney Summers,BC,,,Left,C
415,Joe Random,BP,,,Right,C
416,Dallas Houston,BP,,,Right,1B
417,Duke McCracken,BP,,,Right,1B
418,John Fitz,BC,,,Right,2B
421,Joe Trundle,BP,,,Right,RF
422,Dixie Wrecked,BP,,,Left,CF
423,Spike McBride,BN,,,Right,CF
425,Brohei Brohtani,BP,,,Left,SS
429,Kid Notcher,BC,,,Right,2B
434,Charles Moore,BP,,,Right,1B
436,Dog Man,BC,,,Right,C
439,Karl Jernigan,BC,,,Right,LF
441,Maxo Caluow,BC,,,Left,C
443,Hes Nahstee,BP,,,Left,3B
444,Alex Brown,BN,,,Left,SS
445,Mike Honcho,BN,,,Right,3B
446,Thomas Berry,BC,,,Right,CF
449,Deirf Smith,BC,,,Left,1B
452,Grigury Polinko,BC,,,Left,RF
453,Red Trapper,BP,,,Left,1B
454,Jake Wilson,BN,,,Right,SS
456,Buttholo Colón,BN,BS,B,Left,P
457,Buck Cheeks,BP,,,Left,LF
458,Jack Kasutori,BC,,,Right,C
459,Packer Jacker,BC,,,Left,2B
464,Daniel Maymoun,BN,BB,B,Right,P
679,Scherbie Fully-Loaded,BC,,,Right,CF
707,Kyle Corbett,BP,,,Right,RF
716,Penny Lane,BC,BF,B,Right,P
720,Richard Pole,BP,,,Right,1B
734,Ross Jackson,BC,,,Left,3B
771,Lee Allen Ripley,BC,,,Right,3B
1696,Rocky Moon,BP,,,Right,SS
1795,Darren Dingerball,BP,,,Right,1B
1953,Dan Gerzone,BN,BS,B,Right,P
1959,Frankson Ahtra,BN,,,Right,CF
1965,Dominick Vielbaum,BP,,,Left,1B
1966,Rob Pancakes,BC,BS,B,Left,P
1967,Hans Goober,BC,,,Right,1B
1968,Ludd Van Shark,BN,,,Right,2B
1971,Mike Hunt,BP,,,Right,3B
1972,Bernie Petrol,BN,,,Right,SS
1973,Pete Johnson,BN,,,Left,SS
1974,Ace Brasco,BC,POS,,Left,SS
1975,Admiral Jaylen,BN,,,Right,3B
1976,Alex Jones,BN,BB,B,Right,P
1977,Alex Yaxley,BP,,,Right,C
1978,Allen Kennedy,BC,,,Left,CF
1979,Ambiorix Madhavapeddy,BC,BF,B,Left,P
1980,Andrew Sourdough,BC,,,Right,SS
1981,Archer Moran,BN,,,Left,3B
1982,Art Zyz,BN,,,Right,C
1983,Jasper Orbit,BC,,,Left,2B
1984,Jimbo Fishy,BC,,,Right,3B
1988,H.B. Boink,BC,,,Right,SS
1989,C.J. Bastian,BP,,,Left,CF
1990,Cannonball Dickerson,BC,,,Left,1B
1992,Rory Nipponsteer,BP,,,Right,RF
1993,Rambo McFly,BN,,,Left,LF
1994,Seth Hansen,BP,,,Left,2B
1995,Kent Griffey III,BN,,,Left,CF
1996,Midoriya Izuku,BC,,,Right,3B
1997,Lim Tincecum,BC,BF,B,Right,P
1998,Salami Joe,BP,,,Left,RF
1999,Valentino Sanchez,BN,,,Right,3B
2000,Billy Cutgrass,BP,,,Left,LF
2001,Holden Ryder,BP,,,Right,CF
2002,Cameron Brate,BC,BF,B,Left,P
2003,Gristle McThornbody,BP,,,Right,1B
2004,Zed Leona,BC,,,Left,2B
2005,Xavier Martinez,BP,,,Right,SS
2006,Xavier Crowbar,BN,,,Right,2B
2008,William Hatchet,BC,BF,B,Left,P
2009,Moog Muffesser,BN,,,Right,SS
2010,Cambo Dia,BC,,,Left,CF
2011,Kyle Mack,BC,,,Right,2B
2013,Mudflap Ricketts,BC,,,Right,SS
2014,Rico Veringhipster,BC,,,Left,SS
2015,S.K. Brettbug,BC,,,Left,CF
2016,Harry Cox,BN,,,Left,DH
2017,Augie Neintinowan,BC,,,Right,CF
2018,Baba Booey,BP,,,Right,LF
2019,Bartholemew Masters,BN,BS,B,Left,P
2020,Bartholomew Crumblepuff,BP,BB,B,Left,P
2021,Baxter Payne,BN,,,Right,RF
2022,Benny Rodriguez,BN,,,Right,2B
2023,Bingo Bongo,BC,,,Right,1B
2025,Blue Moon Barthelemy,BC,,,Left,LF
2026,Rusty Kuntz,BN,,,Right,SS
2027,Ronnie Voss,BC,,,Right,C
2028,Ralph Smith,BC,,,Right,2B
2029,Chad Baret,BC,,,Right,LF
2030,Chad Barrett,BN,,,Right,RF
2031,Kyle Grimes Jr.,BP,BF,B,Right,P
2032,Chester Facto,BC,,,Right,SS
2033,Cook Froster,BC,,,Right,LF
2034,Marcel Hoffer,BP,BS,B,Right,P
2035,Con Copper,BN,BB,B,Right,P
2036,Richard Firr,BC,,,Right,CF
2037,Trey Paste,BC,,,Right,SS
2038,Jamison Wells,BC,,,Right,3B
2039,Conor McRedgor,BC,,,Right,RF
2040,Steve Hofbardozzi Jr. Jr.,BP,,,Right,SS
2041,Justin Paglia,BP,,,Left,RF
2042,Brandon Aconi,BC,,,Right,SS
2043,Dougal McGoogol,BP,,,Left,3B
2044,James Pablano,BN,,,Left,2B
2046,George Ewell,BP,,,Right,C
2047,Sleve McDichael,BN,,,Left,CF
2048,Puckun Huckingly,BN,,,Right,CF
2049,Jimbob Cooter,BN,BF,,Left,P
2050,Steve Shurwin,BC,,,Left,LF
2051,Bo Kinsella,BN,,,Right,1B
2052,Donnie Lindsanity,BP,,,Right,LF
2053,Larry Wayne,BP,,,Right,LF
2054,Mince Pelling,BP,,,Left,RF
2055,Herrerra O'Doubles,BC,,,Left,CF
2056,Moritz Stiefel,BC,BB,B,Right,P
2057,Pi Bacon,BN,,,Right,CF
2058,Owen Uridge,BN,BF,B,Right,P
2059,Nathaniel Booth,BP,,,Left,3B
2060,Pip Squires,BC,,,Right,CF
2061,Jazzy Jeff,BN,,,Right,CF
2062,James Earl Pwns,BP,,,Right,RF
2063,James Maso,BC,,,Right,1B
2064,Rich Chigga,BN,,,Right,SS
2065,Sonny Streaker,BC,BF,B,Right,P
2066,Randy Nummer,BN,,,Left,LF
2067,Earl Leicester,BP,,,Left,SS
2068,Chad Masters,BP,,,Left,RF
2069,Jay Embee,BN,,,Right,3B
2070,Johnny Hopkins,BN,,,Right,3B
2071,Rusty DeMico,BN,,,Right,2B
2072,Diligent Moose,BP,,,Left,LF
2073,Mike Anderson,BC,,,Right,C
2075,Harvey Bargeparge,BC,BS,B,Right,P
2077,T.R. Guthrie,BN,,,Right,C
2078,Brent Royal,BN,,,Left,SS
2079,Ripken Al-Halliday,BN,,,Right,SS
2080,Jebediah MacGuffin,BP,,,Right,LF
2081,Cardith Buxton,BC,,,Left,CF
2082,Connor Carter,BN,,,Left,LF
2083,Jim Boeheim,BP,,,Right,RF
2084,Fernando Trouble,BC,,,Right,3B
2085,Filthy Frank,BP,,,Left,1B
2087,Ravittsu Suramubāto,BN,,,Right,C
2088,Martin Barnar,BP,,,Right,3B
2089,Valentino Rollin,BP,,,Left,1B
2090,Tony Provtree,BC,,,Right,LF
2091,Big Tuna,BN,BB,B,Right,P
2092,Flag Amuffin,BN,,,Right,2B
2093,Stig Bond,BC,,,Left,3B
2095,Boaty McBoatface,BP,,,Right,RF
2096,Bobson Dugnutt,BC,,,Right,C
2097,Boof Veiz,BC,,,Right,SS
2098,Booker Schultz,BP,,,Right,3B
2099,Bracton Abella,BN,BB,B,Right,P
2101,Burt Maclin,BP,,,Left,C
2102,C.H. Lee,BN,,,Right,C
2103,Caleb VanVacter,BC,,,Right,1B
2104,Casey Jones,BP,,,Right,LF
2105,Dougie McElroy,BN,BF,B,Left,P
2106,Cesar Saladen,BP,,,Left,1B
2107,Chocolate Smegma,BC,,,Left,LF
2108,Chris Keebler,BN,,,Right,RF
2109,Cody Omega,BN,,,Right,3B
2113,Norwood McKenzie,BP,BS,B,Left,P
2114,Daz Reference,BP,,,Right,LF
2115,Deezy White,BC,,,Left,SS
2116,Dill Pickle,BN,,,Right,RF
2119,Drew Cruz,BP,,,Left,RF
2120,Eddie Collins,BC,,,Left,2B
2121,El Rapido Jimenez,BN,,,Right,CF
2122,Farzad Ahmadi,BC,,,Right,3B
2123,Fat Batter,BP,,,Left,1B
2124,Shiny Tenson,BN,,,Right,3B
2125,Travis Hanky,BN,POS,,Right,1B
2126,Mike Cal,BC,,,Right,2B
2127,C.W. Mitzel,BC,,,Right,LF
2128,Twinkie Power,BN,,,Left,C
2129,Tim Burr,BP,BS,B,Left,P
2130,JaMarcus Speed,BC,,,Right,2B
2131,Joey Powers,BP,BS,B,Left,P
2132,I.M. Organic,BP,,,Right,1B
2133,Jaco Banaco,BC,,,Right,1B
2134,Finnegan Freudenberger,BC,,,Left,SS
2135,Frankie Stickyfingers,BN,BS,B,Left,P
2136,Garrett Ipnov,BC,,,Right,RF
2138,Golly McOxbig,BC,,,Right,3B
2139,Graham Othrie,BP,,,Right,SS
2140,S.M. Brody,BN,,,Right,2B
2141,Durgesh O'Leary,BN,,,Right,SS
2142,Poo Diego,BN,,,Right,1B
2143,Jason Girth,BP,,,Right,LF
2144,James McGee,BN,,,Right,CF
2145,Brian Southwell,BN,,,Right,RF
2147,Sal Shark,BN,BB,B,Right,P
2148,Hoagie Sauce,BN,BS,B,Right,P
2149,Ian Pritchard,BC,,,Left,CF
2150,Jace LeTourneau,BP,,,Left,3B
2151,Jay Bedia,BC,BF,B,Left,P
2152,Jay Schwizzle,BC,BF,B,Right,P
2153,"Jim ""Slim"" Levis",BC,,,Left,SS
2155,Joshua Mador,BP,BS,B,Right,P
2156,Jarace Walker,BP,BS,B,Right,P
2160,Kent F. Corey III,BC,BF,B,Left,P
2161,Kolko V. Knight,BN,,,Right,C
2162,Lee De Leon,BP,,,Left,C
2166,Lemmy Fraser,BN,,,Right,C
2167,Methuselah Saltalamacchia,BC,,,Right,C
2168,Mike T. Thumb,BP,,,Right,RF
2169,Monique Reampie,BC,BF,B,Right,P
2171,Ox Bullhorn,BC,,,Right,2B
2172,Paddy O'Sullivan,BN,,,Right,2B
2173,Patrick Stump,BP,,,Right,C
2174,Rex Snare,BP,,,Right,3B
2175,Rob Atkins,BC,,,Right,2B
2176,Ronald Swanson,BP,BS,B,Left,P
2178,Ryan Witsell,BN,,,Right,2B
2179,Simon Hans,BN,,,Right,CF
2180,Sloppy Thurston,BN,BS,B,Right,P
2181,Spaghetti Hitchens,BN,,,Right,C
2182,Talious Greyoak,BN,BF,B,Right,P
2183,Tom Brazy,BN,,,Right,RF
2184,Villar Porn,BN,BS,B,Right,P
2185,Vlad III,BN,,,Right,C
2186,Lefty Schweez,BC,,,Left,1B
2187,Leonidas Webster,BP,,,Left,RF
2188,Logen Ninefingers,BC,,,Left,RF
2191,Nina Nuckolls,BC,BF,B,Left,P
2192,Ozanam Columbus,BN,,,Left,CF
2194,Phoenix McDouglas,BN,,,Left,2B
2195,Quin Mo-Lac,BN,,,Left,C
2196,Remy Roy Darling,BN,,,Left,2B
2197,Sea Bass,BN,,,Left,SS
2198,Vince Monster,BN,,,Left,C
2199,Schlong Schmeckle,BP,BF,B,Right,P
2200,Julio Fernandez,BN,,,Right,LF
2201,Humphrey Carter,BN,,,Left,2B
2202,Jacques Blaque,BN,,,Right,RF
2203,Rusty LaRue,BN,,,Right,CF
2204,Minyi Liu,BP,,,Right,C
2205,Brady McElroy,BN,BB,B,Right,P
2208,Alfred Bain,BN,,,Right,CF
2210,Andrew Drechsler,BN,,,Right,RF
2219,Miwa Langley,BN,,,Right,LF
2269,Phokits Balfour,BC,BS,B,Right,P
2270,Ivan Yakenov,BN,,,Right,SS
2271,Ricky Steele,BN,BB,B,Right,P
2272,Sonny Scheim,BN,,,Right,1B
2273,Noah Koufax,BN,BB,B,Right,P
2465,Shotgun McGee,BN,,,Right,LF
3295,Cy Hadd,BP,BS,B,Right,P
3492,Vincent Adultman,BN,,,Right,2B
3493,Yoren Snow,BN,,,Right,P
3494,"Clive ""Pudge"" Peters",BN,,,Right,2B
3495,Brandon Moore,BN,,,Right,P
3496,Herman Hernandez,BN,,,Right,DH
3497,AJ Fuckmeister,BN,,,Right,LF
3498,Lucas Bradstreet,BN,,,Right,DH
3499,Andrew Ross,BN,,,Right,3B
3500,Jimmy John,BN,,,Right,SS
