Player ID,Name,Batting Type,Pitching Type,Pitching Bonus,Handedness,Primary Position
290,Miguel Snow Jr,XB,BF,S,Right,P
295,Jocko Jones,BN,,,Right,2B
298,Jeff Dingerhitter,BC,BB,B,Left,SS
301,Joe Pidgeon,WC,WC,S,Right,P
305,Dylan Green,BC,FP,H,Left,1B
308,Moose McCracken,BC,,,Right,C
309,Emer Bock,BN,,,Left,1B
310,Jameson Poe,WC,TT,H,Right,P
327,Makesiondon Kelkboom,WC,,,Right,C
331,KeyElle,SM,NH,S,Right,P
337,Andrew Peters,BN,BS,H,Left,P
339,Isaac Snowbender,HK,1B,S,Left,C
344,Mongster Mash,1B,NT,H,Left,3B
349,Kentho Birne,BC,TT,H,Left,RF
350,Lightning Balls,BC,,,Right,RF
354,Jack Jackie Jackson,MH,,,Right,C
355,Alvin and the Chipmunks Chipwrecked,BP,,,Left,C
357,Stan Mann,TT,,,Right,3B
361,Matt Himynamis,WC,FP,S,Right,P
362,Connor Morgan,BC,,,Right,3B
371,Robin Reynolds,,TT,S,Right,P
378,Carly Bae,BC,EG,H,Right,P
391,Jasper de Bever,WC,NT,S,Right,2B
392,Haydn Werfer,S,WC,S,Left,P
394,Ryan Gastings,SM,EG,B,Left,P
395,S.A.R. Dinka,1B,WC,H,Right,P
396,Mylo Grams,BC,TT,S,Right,C
400,Graham Grams,BC,WC,S,Left,2B
402,Amelia,SF,,,Right,2B
405,Sven Jorgenson,BC,,,Right,3B
413,Superbone Threefinger,XB,NH,S,Right,2B
443,Hess Nahstee,1B,,,Right,1B
471,Kowboy Rivers,TT,NT,B,Right,P
480,Captain Harry C Legs,BP,,,Left,2B
481,Don Chalupa,BN,NH,S,Right,PH
485,Cal Q. Lon,TT,EG,S,Right,P
488,Juni ''XOXO'' Panda RX-78-69,HK,TT,H,Left,2B
490,Zelk Antilles,WC,BF,H,Left,P
492,Wallace Grommet,BC,EG,S,Right,2B
516,Brick Bruiser,TT,WC,H,Right,C
517,Ryan Tyburn,1B,NH,H,Right,P
518,Arthur Vandelay,SF,FP,S,Left,C
522,Good Doggo,TT,EG,S,Right,2B
525,Cam'ron Simmons,1B,TD,H,Right,2B
529,Big Telemachus,BC,BS,H,Right,2B
530,Ping Pong,MH,,,Left,1B
549,Paddy O'Connor,1B,TT,H,Left,LF
557,Monty Johnson,WC,,,Left,C
559,Big T,TT,,,Left,SS
563,Fizzbear Doormat,BP,NT,H,Left,2B
564,Nate Kondylis,XB,,,Right,CF
567,Tucker Doubt,BP,FP,B,Left,LF
583,Derek Bon Giovanni,BC,BB,H,Left,CF
597,Charpasm Chim,XB,SF,H,Left,RF
606,Homer Nocker,1B,EG,S,Right,C
607,Eli Sasak,BP,TT,H,Right,P
610,Francis Swagger,MH,BS,H,Left,P
620,Edward Duncan,BP,BS,S,Right,RF
622,Delta Airlines,1B,WC,B,Left,CF
638,Sablo Panchez,SM,,,Right,SS
639,Bingo Hammersmith,BC,,,Left,SS
646,Aaron Burr,EN,TT,H,Right,P
647,Walter Yeller Weller,SM,NH,S,Left,CF
649,Nelson Van Halen,HK,TT,B,Right,CF
651,Rusty Nails,TT,WC,B,Left,CF
662,Joey Wheeler,TT,BS,B,Right,2B
675,Speedo Meter,S,TD,S,Right,CF
679,Scherbie Fully-Loaded,S,BF,H,Right,CF
683,Kris Kringle,1B,1B,S,Right,SS
686,Julio Escobar,MH,BS,B,Right,SS
703,Emerson,BP,BF,H,Right,LF
713,Pang Winn,HK,EG,H,Left,SS
714,Randy Pole,SF,TT,S,Right,P
734,Gryffith Lindley,S,,,Left,3B
772,Mike Fruitstand,BC,EG,S,Right,3B
776,Sierra Hightower,HK,TD,S,Right,LF
778,Tyler Pylon,1B,FP,S,Left,CF
786,Mason Troy Adams,S,FP,H,Left,P
788,Jericho Styles,SM,WC,S,Right,P
814,Saitoo Syde,TT,EN,B,Right,C
1686,Brodie Knickerbocker,P,WC,S,Left,P
1692,Tristan,BC,TT,S,Left,P
1703,Harry McPotterson,HK,BF,H,Left,SS
1705,Hoshimi Miyabi,S,NH,S,Left,SS
1709,Sean Carrcrash,WC,BS,S,Right,LF
1717,Corey Scooter,BC,WC,H,Left,1B
1719,Moby Dick,1B,WC,H,Left,C
1724,Hannibal Bligh,BN,EG,H,Right,PH
1725,Trevor Rosé,SF,TT,H,Right,SS
1733,Bonesy McSkellington,BP,NT,S,Left,CF
1734,Streetlamp LeMoose,EN,TD,S,Left,2B
1737,Slappy McBatty,BN,BF,B,Right,2B
1745,Robbie,BP,BB,B,Left,1B
1759,Che Or,BC,WC,S,Right,P
1763,Dermot Mulveiny,BP,,,Right,2B
1764,Ross Ewage,BC,TD,H,Right,1B
1772,Dick Shitfart,MH,NH,S,Right,P
1776,Nicholas Fouss,SM,BS,H,Left,C
1777,Alexander West,P,SF,H,Right,P
1781,BEANS Leschnewski,BP,NT,B,Right,CF
1786,im sleve,WC,BF,H,Right,P
1788,Apple Watch,BC,,,Left,CF
1792,Simba,BC,WC,S,Left,P
1797,Mike Unt,SF,,,Right,3B
1799,Alt Site,BN,EG,B,Left,RF
1801,Doc Dockgoose,BN,TD,H,Right,P
1813,Freddie Eggman Huff,WC,EG,H,Right,C
1814,Maximus Os,BC,,,Left,CF
1824,Ax Finesse,TT,EN,S,Right,C
1826,Jimmy Haase,EN,,,Right,1B
1834,Cilantro Onataco,S,NT,H,Right,3B
1838,Brian Taylor,WC,TD,S,Left,3B
1839,Big Smoke Anderson,XB,BS,S,Right,CF
1843,Skipper Studebaker,BC,NT,H,Right,P
1844,Ioe Torrent,HK,WC,B,Left,LF
1942,Hero Brine,BP,TT,H,Right,P
1949,Davoin Shower-Handel,BC,FP,S,Left,CF
1960,Richard Sucker II,BC,FP,S,Right,C
1961,Gray Goose McGillicuddy,S,EG,H,Right,P
1963,Slim Mathers,WC,NT,S,Right,P
1977,Alex Yaxley,P,NH,S,Right,P
2135,Baron Samedi,TT,,,Left,1B
2206,Dirk Digglet,SF,EN,S,Left,P
2207,Fik Seiko,1B,NH,S,Left,P
2220,Dogwood Maple,BP,WC,H,Right,P
2229,King Kruul,TT,EN,B,Left,RF
2230,Garfield Chubbs,BP,TD,S,Right,3B
2242,Wonder Francoh,XB,,,Right,1B
2248,Raja Ayun,SF,SF,S,Left,3B
2256,Doc Otis,WC,SF,B,Left,PH
2262,Burg McTurdBerg,SF,,,Right,2B
2275,Franz Lisztpitcher,BC,EG,S,Left,P
2282,Troy Pressing,BP,,,Right,1B
2291,Richard Avery,SF,,,Right,3B
2329,Tencer Sporkelson,BC,BS,H,Left,P
2334,Buck Maverick,SF,,,Left,3B
2342,Egor Kucherov,BC,,,Left,SS
2350,Bad Mulligan,1B,NH,B,Left,P
2353,Theo Rodder,BC,,,Right,1B
2371,Frederick Thunderpants,TT,NT,H,Left,LF
2377,Mark Spoon,EN,EG,B,Left,P
2389,Gerald McCoy,WC,EG,S,Left,2B
2390,Chester Einhorn,S,TD,H,Right,P
2397,Kuuma Kivi,S,TT,B,Left,SS
2455,Malcolm Fish,HK,FP,H,Left,C
2461,Pontius Inebrius,BC,BS,H,Right,P
2467,Nota Nam III,BP,,,Right,LF
2474,Six,SM,BS,H,Right,PH
2482,Dingers McGee,TT,EG,B,Left,CF
2486,Tex Wolffe,SF,,,Right,2B
2487,Stu PunDous,BC,TD,S,Right,RF
2499,Cash Considerations,XB,WC,B,Left,PH
2501,Hakuna Moncada,HK,EG,S,Left,3B
2504,Peter Hoomanawanui,BC,BS,B,Right,3B
2508,Fatts Richard,SM,SF,S,Right,3B
2509,Big Cheech,WC,TD,B,Right,1B
2518,Sammy Scully,S,WC,S,Left,2B
2523,Martin Ducksworth,TT,TT,S,Left,PH
2524,WoodCutter Jones,TT,TD,H,Left,3B
2532,Herb Bumbleflower,S,,,Right,CF
2542,Ovaltine,BC,TD,S,Left,RF
2543,Numbers Spector,1B,,,Right,3B
2544,Mark Schihne,HK,EG,H,Right,P
2545,New Age Ms Frizzle,1B,SF,H,Left,RF
2568,Munki Oshu,1B,BF,S,Right,2B
2570,Boom Bam,WC,BF,H,Left,1B
2573,Giles Sweeney,TT,,,Right,1B
2584,Robbie Tightpants,BC,FP,B,Left,PH
2589,Lil Lilith Lillian,XB,TT,H,Left,SS
2591,Hunter D. Parker,MH,NH,S,Right,C
2594,Hunter West,TT,WC,S,Right,PH
2597,Rod Kimball,BC,NH,B,Right,RF
2598,Mattie Christewson,S,,,Left,2B
2606,Kim Wexler,SM,TD,B,Right,2B
2611,CJ Ayer,SM,EG,H,Right,PH
2616,Peter Hadley,XB,WC,H,Right,C
2621,Mike Truk,BC,EG,S,Right,P
2625,Dutch Boggs,BC,EG,H,Left,PH
2627,Kenny Powers,SM,BS,S,Left,P
2634,Jimmy Pop,SM,,,Left,CF
2637,Mo Cheeks,BC,1B,S,Right,P
2640,Anthony Barkevious IV,EN,TD,H,Right,3B
2641,Jerome Peterson,MH,NH,H,Left,1B
2642,Raffy Benitez,WC,BS,S,Right,RF
2651,Mack MacMack,BN,,,Left,SS
2657,Vader Page,BC,NT,S,Right,P
2659,Kevin James,BC,TT,H,Right,CF
2660,Ronnie Pickering,XB,EN,B,Right,1B
2664,Robert Glasses,TT,,,Right,3B
2668,Biff Sexy Hotbod,BC,,,Left,SS
2671,Rich Driver,BP,BF,H,Left,3B
2673,Noah Diamond,S,WC,S,Left,CF
2675,Goose Gordon,BP,WC,B,Right,C
2678,Alex Lancer,P,BS,S,Right,P
2679,Kiwi Cleveland,BC,BS,S,Right,2B
2681,Jim Johnman,TT,,,Right,RF
2683,Huell Babineaux,BC,,,Left,2B
2689,Brent Chillwater,SM,EG,H,Left,PH
2691,Francesco Hardgust,BC,EG,S,Left,SS
2692,Bryce Parker,1B,WC,S,Right,SS
2696,Captain Trash,BN,TT,H,Left,RF
2702,Jose Alduvet,HK,TD,S,Left,PH
2706,Cameron Trinidad,WC,,,Right,1B
2708,Saul Pewald,SM,EG,B,Right,PH
2710,Pistachio Disguisey,HK,EG,B,Right,2B
2720,Lee Luda,BC,BS,H,Left,P
2722,Teddy Bigstick,BN,BB,S,Right,3B
2723,Matias Thagod,S,BS,B,Left,C
2730,Laars Nootbaar jr,MH,NH,S,Left,PH
2734,Enrique Rosales,XB,NT,B,Left,2B
2735,Dill Doe,HK,TD,S,Left,P
2736,James Jameson CDXX,S,NH,S,Left,3B
2738,Joel Justice,WC,TT,S,Left,P
2740,Justin P. L. Griffin,BP,,,Right,RF
2743,Pete Morris,BN,BS,B,Left,SS
2744,Troy-Anthony Parker,P,TT,H,Right,P
2752,Henry Thibodeau,XB,BS,B,Right,C
2754,Jacques François,1B,,,Right,2B
2760,Shorty McDougall,WC,EG,H,Left,SS
2761,Mike LaViva,BC,EG,H,Left,1B
2768,Spencer Hart,TT,EG,H,Left,1B
2772,Creatør Slander,BN,,,Right,3B
2773,Toky Oto,BN,NT,B,Right,LF
2782,Eijun Sawamura,TT,BS,H,Left,P
2785,Basil,BP,TD,H,Left,C
2787,Buster Worthington,BC,,,Right,C
2789,Roosevelt Sandoval,XB,BF,H,Right,2B
2792,Jerome S. Monroe,1B,TD,H,Right,P
2795,Sue Cabliatte,SF,FP,S,Left,P
2800,Buzz Carlton,BC,,,Left,RF
2802,Abel Greene,WC,,,Left,SS
2804,Billy TheKid,WC,EG,S,Right,2B
2805,Calvin Ball,HK,FP,H,Left,CF
2810,Sonar McDeuceski II,P,TT,H,Right,P
2811,Jeb Barnes,TT,NT,H,Right,1B
2815,Jamal Jackson,S,NH,B,Left,CF
2816,Ferris Wheeler,BC,WC,S,Right,2B
2817,Maxwell Slander,TT,BS,B,Left,P
2820,Michael Last-Name,MH,NH,H,Right,P
2821,Jack Parkman,XB,,,Left,C
2825,Casper Greenwell,BC,BS,B,Left,2B
2826,Friday,XB,TT,B,Left,1B
2827,Corbin Christmas Carol,BP,BS,B,Right,1B
2833,Dayman Nightman,BN,EG,S,Right,SS
2834,Mack Quackerson,BC,BB,B,Right,C
2835,Salsa Steve,BC,FP,S,Right,CF
2840,Wheezy Whifflesworth,SM,TT,H,Left,P
2842,Moon Malarkey,SF,,,Right,SS
2844,Tony Pizza,1B,BB,B,Right,C
2846,Dante Dagostino,BP,,,Left,CF
2847,Jorbel Boykins,BC,EG,S,Left,2B
2848,Axkoa Griffin,WC,,,Left,RF
2849,Johnmaine Chupri,SM,BB,S,Right,PH
2852,Dusty Jabroni,BN,,,Left,3B
2853,Tubby Wubby,WC,WC,S,Left,C
2854,Verde Jack,BC,,,Right,LF
2855,Triscuit McBiskit,P,NT,H,Right,P
2856,Willie Gardner,WC,BS,B,Left,SS
2857,River James,SF,,,Right,SS
2858,16-bit Griffey,BN,,,Right,CF
2864,Scorkle McCorkle,S,,,Left,SS
2868,TWs Frozen Head,SM,BF,B,Left,2B
2869,Charlie Buntman,BP,BS,B,Right,C
2870,Lincoln Pickett,BC,,,Left,2B
2873,Jihmih Tyranus,SM,WC,S,Right,P
2874,Ace Ventura,BP,,,Right,3B
2875,Velma Dingkerly,SM,WC,S,Right,PH
2877,C. T. Bailiff,BC,TD,S,Right,P
2878,Goaticus Von Boaticus,S,TT,H,Left,1B
2880,Ryan McBryan,SF,TD,H,Right,LF
2882,Mîke Ock,TT,NH,H,Right,RF
2886,Justin Time,BC,BB,B,Right,C
2887,Jimothy Jhompson,S,NT,B,Left,P
2888,Just A. Girl,P,SF,S,Left,P
2889,Primero Ultimo,BC,,,Left,3B
2890,Pablo The Hip Kawasaki,WC,BF,H,Left,P
2893,Hitgood McChunky,MH,TT,H,Right,1B
2897,Dr. Chocochoco Choo Choo,BC,EN,H,Left,C
2900,Bart Bishop,BN,BS,S,Right,3B
2902,Hippo Jars,SM,NT,S,Right,3B
2904,Nicaragua del Toro,1B,,,Left,2B
2908,T-Rav,S,BS,S,Right,SS
2911,Karl Havoc,BC,WC,H,Right,LF
2913,Scoot Heller,BC,NT,S,Left,SS
2914,MILKBOY,BN,1B,S,Left,LF
2915,Hans Zahn,SM,BF,B,Right,P
2916,Strawberry Jones,BP,TT,H,Left,C
2922,Randy Mann,WC,,,Left,2B
2931,Jeff Newman,S,BS,H,Left,P
2932,Seth Kablamo,HK,,,Right,CF
2942,Tleyber Alfredo Cruz Fernandez III,SF,EG,H,Left,SS
2943,Mo Bonzalez,BN,,,Right,2B
2944,Bobert Hideyoshi,XB,BS,H,Left,C
2945,Smokey Zygowski,BP,BS,H,Right,P
2946,Tueballs Wunbatt,BP,,,Right,3B
2947,Mama Luigi,XB,BS,H,Right,PH
2948,Grunt Manly,TT,,,Left,3B
2949,Twatt Barton,BP,TD,B,Right,1B
2950,Anthony Esposito III,BC,,,Right,RF
2951,Brandon Rice III,BN,WC,S,Left,SS
2959,Kries Von Kriestalhauser,BN,FP,H,Right,CF
2962,Carlos Narvaez Jr.,S,TT,S,Left,P
2963,Vartan Ichabod Cassidy,BP,,,Right,C
2965,Randall Peppers,TT,EN,S,Left,3B
2969,Crystal Claire,S,,,Right,2B
2970,John Baseball,WC,WC,B,Right,SS
2973,Champ Kind,SF,EG,H,Right,3B
2976,Junior Antonius,BC,TT,H,Right,RF
2983,Liru Wolf,BN,BS,S,Right,3B
2988,Rip Dingers,XB,EG,S,Left,RF
2989,Serengeti Fingers,MH,WC,S,Right,P
2991,Tanzig Nordic,WC,FP,S,Right,P
2992,Butch Sterling,EN,,,Right,CF
2994,Gavrilo Principle,,BS,H,Right,P
2996,Chico Pappas,XB,WC,B,Left,LF
2998,Dr. Slime,XB,WC,S,Left,P
2999,Rex McStrange,BP,BB,S,Left,C
3000,Cornbread House,MH,,,Left,1B
3002,Shag McBenny,BC,,,Right,3B
3004,Otto von Pitchmark,MH,EN,S,Right,P
3006,Not Gaca,WC,NH,S,Left,3B
3009,CJ,WC,BS,H,Left,3B
3011,Marlboro Jesus,WC,,,Right,RF
3012,Erling De La Cruz,BC,,,Right,SS
3013,Big Woop,SM,TT,S,Left,RF
3016,Copernicus Hel,WC,NH,H,Right,SS
3018,Fin 'Shark' Maddox,WC,,,Right,1B
3021,Jason Sensation,BC,TD,B,Right,CF
3023,Duke Houston,BP,,,Right,C
3025,Matty Jay,BP,BB,H,Right,PH
3026,John Applebees,XB,WC,S,Left,LF
3029,DV DOOM,SF,WC,S,Right,P
3030,Cared Jarrabis,WC,WC,S,Left,SS
3032,Sid Hugo V,BC,FP,S,Right,SS
3034,Beans Returns,SM,NH,H,Left,C
3035,Andre Pope,TT,NT,S,Right,P
3039,Speed Shark,WC,BF,S,Right,RF
3040,Cole Slaw,BP,,,Left,CF
3042,Archie Henderson,BC,,,Right,RF
3045,Keith Bourgignon,XB,,,Right,2B
3046,Norm Niner,BC,WC,H,Left,SS
3051,Jed I. Knight,S,,,Right,CF
3052,Arxy Winkler,BP,BS,H,Right,SS
3056,TheGreatBambi,BN,TD,B,Right,3B
3059,Lou Coler,WC,TT,H,Right,P
3060,Dark Brother,BC,,,Left,3B
3066,Chief Cheeseball,BC,TT,H,Left,P
3068,Osha Wott,BC,BB,B,Right,LF
3072,Uncle Crush,BC,FP,S,Right,P
3075,Jason Damiani,BC,TT,B,Left,P
3078,Cracker McJack,,WC,S,Left,P
3081,Ray 'Cole Train' Cole,SF,BS,B,Left,RF
3082,Thick Mints,,WC,S,Left,P
3085,PickYrSpot n'Swing,BC,BF,S,Right,CF
3088,Brad Hatley,WC,TT,H,Left,C
3092,Shmitty Von Flabbergasted,WC,,,Right,2B
3093,Archie 'Clumsy' Sybil,BC,BS,S,Right,2B
3094,Lou Zrectum,WC,,,Right,CF
3096,Dingerz McLongball,MH,,,Right,RF
3097,Bubson Dugnutt,BC,BF,H,Left,2B
3099,Dirk Nurple,BC,BF,H,Left,3B
3101,Cash Thrower,BP,TD,H,Right,1B
3102,Nathaniel Pewterson,WC,WC,S,Left,P
3103,Psykokwak,S,BS,H,Right,LF
3105,Jacob Thomas,WC,BS,S,Right,C
3106,Tomothy Toledo,BN,WC,H,Left,2B
3107,Elijah Walker,SM,EG,S,Left,PH
3108,Cormac Karona,TT,EG,H,Right,CF
3109,Jersey Wooders,BC,BB,B,Left,1B
3110,Katelyn 'River' Hoshino,SF,TD,H,Left,2B
3111,Deacon Bowles,WC,,,Right,C
3112,Toots 'Fat Belly' Jones,BP,EG,S,Right,LF
3115,Tom E. Jahns,TT,WC,B,Right,1B
3117,Benny Barslinger,XB,,,Left,SS
3118,Domino Calzone,XB,BS,S,Right,2B
3119,Daniel Harrison,1B,EN,S,Left,P
3121,3PieceMcNuggets,BC,,,Right,1B
3124,Bucky Sabre,WC,WC,H,Right,2B
3126,Sleve McDichael,BC,NH,S,Left,C
3127,Tater Tots,WC,BF,S,Right,RF
3128,Ellis Nash,SM,EG,H,Left,P
3129,TheAverageUnit,SM,EN,S,Right,PH
3132,Richard Nixon,1B,,,Right,1B
3135,Brody Page,WC,,,Right,1B
3137,Philip Berkenshire,EN,BS,H,Right,P
3138,Matty Eight,XB,,,Left,C
3139,Juan Manuel Navarrete,BC,,,Right,2B
3140,Scooter Buskie,BP,,,Right,3B
3141,Slammin Sammy Sofa,BP,,,Right,2B
3142,Ken the Kid,XB,WC,H,Left,1B
3143,Ferdinand Fritzwilliam,WC,WC,S,Right,CF
3144,Flame-Test Fleming,BN,FP,B,Right,C
3147,Yorgie Von Florgie,SM,,,Left,C
3148,Jarek Park,BC,,,Right,CF
3155,Sam Stayman,WC,WC,H,Left,SS
3156,Vernon St. Backstop,WC,,,Right,C
3158,Estrogen+ Gorgonzola,S,SF,H,Left,PH
3159,Lamar Scrotum,TT,BS,H,Right,P
3160,Natasha Kanyon,XB,,,Right,2B
3161,Boby Chadwick,MH,NH,S,Right,P
3163,Salami,TT,TT,H,Left,C
3164,Desiree Path,,BS,B,Left,P
3166,Martin Van Nostrand,SM,,,Left,2B
3167,Kordz Sonata,BC,FP,B,Left,P
3168,Ethan Stooks,SM,BF,H,Right,P
3172,Ahab Ceeley,XB,BS,S,Left,CF
3174,Snape Tooth,BC,EG,H,Left,P
3175,Gellybelly,HK,NH,H,Left,P
3176,Frankie Tommy,S,,,Right,1B
3180,Sir Walks-A-Littlw,WC,NT,S,Left,SS
3182,Glep Glop Griestalhauser,1B,BS,B,Right,C
3186,Roger Waters,BC,,,Left,2B
3189,Alic Alphaball,XB,TT,H,Right,P
3190,Loafus Cramwell,1B,WC,B,Right,C
3191,Scott Sterling,BC,EG,H,Right,3B
3192,Oozora Subaru,P,TT,S,Right,P
3193,Secret Wolfe,1B,,,Right,CF
3202,Alex Blockman,TT,,,Right,3B
3203,Peter Nautilus,S,WC,B,Right,LF
3204,Cat with a Bat,BC,BS,B,Right,3B
3205,faron hylia,HK,,,Left,SS
3206,Hiram Birnbaum,XB,WC,S,Right,LF
3208,Kendrick Lamar,S,BF,B,Right,RF
3213,Henry McCade,BC,TD,S,Right,1B
3214,Napoleon Swingsalot,BC,,,Right,C
3215,Mario Goretti,MH,,,Left,3B
3216,Pike Trout,SF,,,Right,2B
3217,jorjor wel,BP,BS,B,Right,3B
3218,Harry Johnson,BC,,,Left,SS
3220,Tomba,MH,NT,S,Left,1B
3222,Steven Scola,XB,NT,B,Right,RF
3223,Gal Soso,BC,BF,H,Right,2B
3225,Skip Bellew,BN,BS,H,Left,2B
3226,Ezra Wind,SF,TD,H,Left,SS
3227,Camden Yardsy,WC,WC,S,Left,CF
3228,Jay Kwellon,BN,BB,H,Right,P
3229,Ant man,SF,NH,H,Left,P
3231,Dude Duderson,BP,,,Left,2B
3233,Booby Cancun,WC,BS,H,Right,P
3234,Joan Andreu Rosà,S,WC,H,Right,SS
3235,Gary Appalachia,1B,EN,S,Left,P
3237,Greggy Gabagool,SF,EN,B,Right,2B
3238,Okie,BP,,,Right,1B
3239,Justin Carlson,WC,,,Right,1B
3242,Dusk Jackson,S,WC,B,Right,CF
3243,Jaime Villafuerte,P,BF,S,Left,P
3244,LeeLoo Dallas Multi-Guess,S,TD,B,Left,CF
3246,Arthur Bullpendragon,BC,EG,S,Right,P
3247,Jodie Baller,SM,,,Right,LF
3249,Jiggs Kingman,1B,FP,S,Right,1B
3250,Jack Hoffman,1B,,,Left,CF
3251,Erik Hamilton,XB,,,Left,1B
3253,Captain Hate,WC,TD,B,Right,2B
3254,Weehaddababy Itzaboi,BC,TD,S,Left,2B
3255,Alph Overdale,XB,NH,H,Left,1B
3256,Angry Lizard,BN,NH,H,Left,CF
3257,Joseph Randome,1B,EN,S,Left,2B
3258,Soy Okey,WC,TD,H,Right,C
3261,Chilidog Clayton,XB,BB,H,Right,3B
3263,Hard Candy,XB,BS,H,Right,P
3265,Robert Sitkowski,XB,EG,S,Right,SS
3267,Murray,S,BF,B,Left,P
3268,Dave Bartholomew,BC,FP,S,Right,1B
3269,Buck Futter,P,WC,H,Right,P
3270,OilCanFloydTheBarber,1B,,,Right,SS
3273,Cher Noble,HK,SF,H,Left,1B
3297,Damon Razor,P,FP,H,Left,P
3299,Dusty Rhodes,WC,,,Left,RF
3300,Wick Warrick,BP,BB,H,Right,1B
3301,London Bridges,XB,,,Right,LF
3302,Tomoharu Kanazaki,P,NH,S,Right,P
3303,Barry Sosa,BN,BB,H,Right,SS
3304,Mikey Thomas,MH,NT,H,Left,SS
3305,Steven Sinclair,SM,,,Right,SS
3306,T.J. Oatman,BP,,,Right,C
3307,Joey Tacoma,BC,,,Right,LF
3308,Vivi Bluesky,SM,,,Left,CF
3309,Roxy Hurricane,BC,TD,S,Left,CF
3310,Tasane Keto,S,,,Left,CF
3311,Ding L. Barry,XB,WC,S,Right,CF
3312,Fat Lever,BN,BS,S,Left,2B
3313,Longshank Hank,BN,EN,H,Left,LF
3314,Big Cook,S,,,Left,SS
3315,Little Cook,SM,,,Right,SS
3317,Missile 'Missy' Launcher,BC,FP,S,Right,3B
3318,Geese On Demand,EN,,,Right,3B
3321,Foul Ball Felix,TT,,,Right,CF
3324,Gurt,1B,1B,B,Right,1B
